StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,PID,DH1,DH2,DH3,DH4,DH5,PVD1,PVD2,PVD3R,PVD4,PVD5R,PVD6,PVD7,PVD8,PVD9,PVD10,PVD11R,PVD12R,PVD13R,PVD14R,PVD15,DS1,DS2,DS3,DS4,DS5,DS6,DS7,WFD1,WFD2,WFD3,WFD4,WFD5,WFD6,WFD7,WFD8,WFD9,WFD10___rating,WMD1,WMD2,WMD3,WMD4,WMD5,WMD6,WMD7,WMD8,WMD9,WMD10,WFN1,WFN2,WFN3,WFN4,WFN5,WFN6,WFN7,WFN8,WFN9,WFN10,WMN1,WMN2,WMN3,WMN4,WMN5,WMN6,WMN7,WMN8,WMN9,WMN10,A1b___yellow_stuff,A2b_sickface,A3b_Crowded_train,A4b_Yellow_red_towel,A5b_wound,A6b_worms,A7b_mite,O1R,C1,A1,X1,E1,H1,O2,C2,A2R,X2R,E2,H2R,O3,C3R,A3R,X3,E3,H3,O4R,C4R,A4R,X4,E4,H4R,O5,C5R,A5,X5R,E5,H5R,O6R,C6R,A6,X6,E6R,H6,O7,C7,A7,X7,E7R,H7R,O8,C8R,A8,X8R,E8,H8R,O9R,C9,A9,X9R,E9R,H9,O10R,C10R,A10R,X10,E10R,H10R
2019-10-23T13:43:32Z,2019-10-23T15:55:32Z,0,100,7919,1,2019-10-23T15:55:32Z,R_DeO8A67XjYsRVM5,anonymous,EN,275,3,3,2,4,6,6,2,6,3,6,1,1,1,1,5,3,5,2,2,2,8,4,2,6,6,6,7,3,4,4,3,4,5,5,3,5,4,5,3,3,3,3,5,5,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,5,1,7,7,3,5,1,5,4,5,2,2,3,2,4,5,4,1,2,5,3,4,2,1,4,3,4,4,4,2,4,4,2,5,5,4,1,5,3,4,5,3,4,4,4,3,1,2,3,4,3,4,4,4,3,1,3,5,5,4,1,4,3,4,4,3
2019-10-23T16:00:59Z,2019-10-23T17:30:58Z,0,100,5398,1,2019-10-23T17:30:59Z,R_10TM8BRCopIPMVt,anonymous,EN,277,4,3,4,2,1,7,6,3,7,7,6,3,7,1,6,7,7,6,7,7,8,6,5,6,6,5,7,1,2,2,1,1,1,2,2,2,2,2,2,3,2,1,4,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,5,7,5,7,7,5,5,2,5,1,5,5,5,2,5,5,1,5,5,1,4,4,2,4,2,4,3,1,4,5,4,1,2,2,5,4,5,4,4,5,1,3,4,1,4,1,4,3,2,4,4,2,2,5,5,1,2,4,5,5,4,2,4,1,1
2019-10-23T15:31:04Z,2019-10-23T17:35:17Z,0,100,7453,1,2019-10-23T17:35:18Z,R_1dtoyc2w5peiZcR,anonymous,EN,276,6,1,1,1,1,7,1,7,1,7,1,7,4,6,1,5,5,7,2,4,8,6,7,7,7,7,7,2,5,1,6,5,5,2,3,7,6,3,5,5,4,7,7,7,6,7,3,1,2,3,2,2,5,1,2,1,1,2,2,2,1,5,2,2,2,6,3,7,7,4,7,7,7,7,2,5,4,4,4,4,5,5,1,1,5,5,4,2,2,4,4,4,2,2,2,4,5,1,5,1,5,1,5,3,1,3,5,4,2,5,5,5,5,5,1,1,5,2,4,2,5,2,4,5,4,5,3,2,4,4,3,3,2,4
2019-10-24T11:12:50Z,2019-10-24T11:47:01Z,0,100,2050,1,2019-10-24T11:47:01Z,R_1K3eHmjGxmTylvS,anonymous,EN,278,6,3,3,4,1,7,5,2,5,5,5,5,5,2,4,7,6,6,4,5,7,4,4,7,4,7,2,3,4,2,2,3,2,2,2,4,2,4,4,2,3,3,5,2,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,4,3,7,7,6,6,5,4,4,4,3,4,2,3,1,1,5,1,4,5,2,1,2,4,4,4,5,2,2,2,4,4,4,2,5,4,3,5,2,1,5,4,5,4,4,1,1,3,4,5,4,1,2,3,4,5,3,4,2,2,5,5,2,2,3,4
2019-10-24T12:58:43Z,2019-10-24T13:57:24Z,0,100,3521,1,2019-10-24T13:57:25Z,R_3DvaPZ9aepexp8u,anonymous,EN,279,6,3,3,1,1,4,3,5,5,5,1,2,2,4,2,6,3,3,4,3,6,4,4,4,4,4,4,2,3,3,3,3,2,3,2,4,4,4,2,3,2,4,3,3,3,3,2,2,1,2,3,2,2,2,2,2,1,2,3,2,2,3,2,3,2,1,2,3,4,2,3,6,3,3,4,2,4,4,4,4,3,3,4,4,4,2,5,2,3,2,2,3,3,2,2,2,2,2,4,2,4,4,5,4,4,4,3,2,3,3,3,4,4,4,2,2,4,3,3,2,3,3,4,2,4,4,3,2,4,2,4,2,3,2
2019-10-24T17:10:28Z,2019-10-24T17:30:24Z,0,100,1195,1,2019-10-24T17:30:24Z,R_1kRiomKMmva6Gx5,anonymous,EN,280,6,4,5,5,1,7,4,6,6,3,1,3,3,6,3,3,5,6,3,3,6,3,6,5,6,7,4,2,3,3,3,4,2,4,1,4,4,2,4,5,2,4,4,4,3,5,1,1,4,1,1,2,1,3,3,3,1,3,5,3,1,4,3,4,4,3,2,5,4,4,4,7,6,7,4,3,3,4,4,3,4,4,3,4,4,4,4,3,2,3,3,3,4,4,2,4,4,3,4,2,3,3,4,3,4,4,4,3,4,4,4,4,3,3,3,2,3,4,3,4,3,2,4,3,2,2,3,4,4,3,3,2,3,4
2019-10-31T12:02:42Z,2019-10-31T12:51:57Z,0,100,2955,1,2019-10-31T12:51:58Z,R_2TEK0xLUZ9XtIVf,anonymous,EN,281,1,6,6,3,7,4,1,7,7,1,1,2,1,5,2,7,3,4,2,1,6,3,3,6,4,7,1,1,1,1,3,3,1,1,1,4,3,1,1,1,1,3,4,3,1,3,1,1,1,2,1,1,1,2,2,1,1,2,2,2,1,2,2,2,1,1,1,3,2,4,6,6,6,7,3,2,2,2,2,3,4,4,2,2,4,1,5,5,1,2,4,1,3,4,4,3,4,4,4,2,2,4,2,2,4,4,4,2,4,3,4,4,5,3,3,4,4,4,5,4,4,2,2,5,2,1,4,2,4,2,2,1,3,1
2019-11-01T14:39:58Z,2019-11-01T15:49:50Z,0,100,4192,1,2019-11-01T15:49:51Z,R_3exlJHsZUfxZw9M,anonymous,EN,283,6,1,3,1,1,7,2,7,7,4,1,5,2,6,2,6,3,4,3,6,8,1,6,7,7,3,6,1,1,1,3,3,1,2,1,3,2,1,1,1,1,1,3,2,1,3,1,1,1,3,1,2,1,1,2,1,1,1,1,3,3,2,2,3,2,1,1,5,4,1,7,7,5,6,5,5,2,3,4,5,2,4,4,1,5,3,5,5,3,3,4,3,4,4,4,3,5,5,5,5,2,2,4,4,2,4,3,2,5,5,4,5,4,3,2,2,4,4,4,2,5,5,5,5,5,1,5,5,2,4,2,1,5,5
2019-11-01T14:40:42Z,2019-11-01T16:03:35Z,0,100,4972,1,2019-11-01T16:03:35Z,R_1M65FtN4EA4KC4O,anonymous,EN,282,2,7,7,1,7,7,7,6,7,7,7,6,7,5,7,7,7,7,7,6,7,5,7,3,5,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,4,3,1,5,4,4,4,4,4,4,4,2,4,3,5,5,4,4,3,3,1,4,4,3,3,2,4,5,5,1,4,4,4,4,4,3,3,3,5,4,3,4,3,2,5,4,4,3,3,2,5,2,2,3,5,3,4,4,3,2,3,2,5
2019-11-04T16:59:30Z,2019-11-04T17:23:36Z,0,100,1446,1,2019-11-04T17:23:36Z,R_3DhIulZDM4AtQnK,anonymous,EN,285,4,5,3,5,3,7,6,5,5,6,3,2,5,1,3,7,5,5,6,1,8,6,5,5,6,7,3,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,2,3,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,3,1,2,1,1,2,6,3,5,5,4,5,1,1,5,3,1,3,2,4,5,2,4,5,5,2,2,3,4,4,1,4,4,4,2,3,4,4,4,2,2,4,2,4,4,2,1,4,4,2,3,4,5,5,1,4,4,4,2,5,4,2,4,3,1,4,2,4,3,5,2,2,5
2019-11-04T16:58:52Z,2019-11-04T17:29:29Z,0,100,1837,1,2019-11-04T17:29:29Z,R_vB8tlsjsH9hDJtL,anonymous,EN,284,4,5,5,6,5,2,2,1,1,3,1,1,3,1,2,1,3,7,3,1,6,1,1,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,7,3,5,1,5,4,4,3,4,4,5,4,4,2,5,5,5,5,5,4,4,1,5,4,4,3,4,1,4,5,4,4,3,4,5,5,5,3,5,4,4,5,5,4,4,4,5,5,4,4,5,3,4,3,5,5,5,2,5,3,5,2
2019-11-04T17:39:44Z,2019-11-04T18:18:29Z,0,100,2325,1,2019-11-04T18:18:30Z,R_1LpMhzT9EjOTn9o,anonymous,EN,286,6,1,1,1,1,4,1,1,4,1,2,5,2,2,2,6,3,2,3,2,4,2,4,2,4,4,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,4,2,3,3,4,1,2,2,4,5,2,2,4,4,4,5,4,2,5,4,4,4,5,5,4,4,4,1,4,2,4,4,4,4,1,2,2,4,5,4,4,4,5,2,5,4,4,4,4,5,5,3,4,2,3,4,2,5,4,4,2,4,5
2019-11-05T12:51:39Z,2019-11-05T13:27:38Z,0,100,2158,1,2019-11-05T13:27:39Z,R_Qc9VuIDzwFekfPH,anonymous,EN,288,6,6,7,4,1,6,2,1,3,3,2,2,2,2,2,3,3,3,3,1,7,6,5,5,6,5,7,2,2,1,2,2,1,2,1,3,2,2,2,2,2,4,4,4,2,2,2,1,1,2,2,1,1,1,1,2,1,2,2,2,2,3,3,3,1,2,2,5,5,2,7,6,5,5,5,5,3,1,4,5,4,3,4,2,4,4,5,4,3,2,4,5,5,4,4,1,4,5,4,4,3,2,5,3,3,4,3,2,5,4,4,5,3,2,3,4,3,4,4,1,5,5,4,4,3,1,5,4,3,4,3,1,5,4
2019-11-05T11:53:53Z,2019-11-05T13:28:59Z,0,100,5706,1,2019-11-05T13:29:00Z,R_1oehP0j2xus5m1W,anonymous,EN,287,1,7,6,6,7,5,6,1,2,6,6,1,6,1,7,6,7,5,6,1,5,3,4,2,5,2,6,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,5,2,2,5,7,5,4,4,4,4,4,3,2,4,4,4,4,4,1,5,4,4,2,4,4,5,4,5,3,3,4,5,4,2,4,3,2,4,4,4,3,3,3,4,4,4,4,4,5,4,4,4,2,4,5,5,3,4,3,4,2,4,2,4,2,4,1
2019-11-06T10:57:42Z,2019-11-06T11:24:10Z,0,100,1587,1,2019-11-06T11:24:11Z,R_3J4sRSJIuI8eXWH,anonymous,EN,289,4,4,5,5,5,7,1,4,7,5,1,5,4,2,2,5,5,2,3,3,7,5,2,2,7,2,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,2,1,2,6,6,1,6,7,5,1,4,4,2,4,3,2,4,5,5,5,5,5,5,2,4,4,5,2,4,4,5,4,3,4,1,3,4,2,4,2,1,4,5,1,5,4,2,4,4,3,4,3,3,4,4,1,4,2,2,2,4,2,4,4,4,3,4,3,2,5
2019-11-06T11:30:24Z,2019-11-06T12:25:57Z,0,100,3332,1,2019-11-06T12:25:57Z,R_stZ2kMXtG98ItVv,anonymous,EN,290,4,5,5,2,5,6,2,1,6,3,3,1,2,1,1,1,3,5,3,1,8,3,4,7,6,2,7,1,2,2,1,2,1,1,1,4,1,1,1,2,2,2,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,5,3,3,1,2,1,1,2,1,1,4,1,3,5,7,7,5,2,5,4,5,1,4,2,4,5,1,5,1,5,5,2,1,5,2,5,4,5,3,4,4,2,5,2,2,4,5,2,5,5,1,5,3,4,5,1,1,5,5,5,5,5,1,5,5,2,4,4,2,5,2,5,5,5,1,5,4
2019-11-06T12:29:03Z,2019-11-06T12:52:50Z,0,100,1426,1,2019-11-06T12:52:50Z,R_2tGnTQZzSIa7lRg,anonymous,EN,292,6,1,1,2,1,6,1,1,5,1,1,4,1,1,1,4,1,1,1,1,8,1,2,5,6,7,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,6,6,6,6,4,5,4,4,2,5,2,5,2,3,5,2,4,5,3,2,3,2,3,2,2,4,4,4,4,5,4,3,4,4,3,5,3,3,4,4,4,5,4,3,2,2,4,4,2,4,4,5,4,4,4,4,4,5,4,3,4,3,2,4
2019-11-06T10:58:59Z,2019-11-06T12:55:29Z,0,100,6990,1,2019-11-06T12:55:30Z,R_3dSQ4S6ZdWadbwQ,anonymous,EN,291,4,2,2,5,3,6,4,1,2,4,1,2,2,2,2,2,4,6,3,2,7,4,3,5,3,3,7,1,1,1,3,2,1,1,1,3,2,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,3,1,5,7,5,6,3,5,2,2,3,2,3,4,2,2,5,1,2,3,2,1,4,2,2,3,2,2,4,4,4,5,2,1,4,2,3,2,2,2,5,2,2,4,4,2,1,1,5,2,2,2,4,5,1,2,2,1,4,2,3,4,2,2,4,4
2019-11-06T12:59:14Z,2019-11-06T13:36:42Z,0,100,2247,1,2019-11-06T13:36:42Z,R_1jvp96ywKqg2kQP,anonymous,EN,293,1,7,7,7,7,7,4,5,5,5,1,1,2,5,3,6,5,7,5,2,6,6,5,3,6,4,7,3,3,4,1,4,3,3,3,3,2,2,3,3,3,3,4,4,3,4,3,1,2,2,2,2,3,1,3,1,1,4,3,2,2,4,3,3,2,2,2,7,4,2,7,7,5,3,4,4,1,4,1,1,3,4,5,4,5,1,5,4,1,2,4,3,4,2,2,4,2,5,4,2,1,4,4,2,4,4,2,4,5,2,5,2,4,4,3,2,4,4,2,4,5,4,4,1,2,1,5,2,4,4,2,4,2,1
2019-11-06T12:59:04Z,2019-11-06T13:41:28Z,0,100,2544,1,2019-11-06T13:41:29Z,R_QlJ5MiBlwgFYS9H,anonymous,EN,294,6,1,1,1,1,7,6,6,3,6,2,5,4,2,4,6,5,6,4,5,7,5,7,5,6,4,7,2,2,2,2,2,2,1,2,2,2,2,1,3,1,2,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,4,4,2,5,6,5,1,3,3,2,4,4,3,4,3,4,4,5,5,5,4,3,5,4,4,3,4,3,4,3,5,2,2,2,4,3,2,4,4,3,3,5,5,3,5,3,3,4,3,3,4,3,3,4,4,2,3,3,3,4,4,2,4,3,3,4,5
2019-11-06T13:39:01Z,2019-11-06T14:29:08Z,0,100,3007,1,2019-11-06T14:29:09Z,R_2c0Yay3EestFzv0,anonymous,EN,295,4,2,4,3,4,7,7,1,4,7,4,2,5,2,4,5,6,5,6,4,6,2,4,2,2,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,7,3,6,4,2,1,2,3,3,4,2,5,5,4,1,5,4,2,2,3,1,3,1,3,2,5,5,3,2,2,2,3,4,4,4,2,4,4,2,3,4,3,4,3,4,3,3,1,2,5,5,3,4,2,3,5,5,3,4,4,3,5,2
2019-11-07T11:59:58Z,2019-11-07T12:29:13Z,0,100,1754,1,2019-11-07T12:29:13Z,R_1rp2LUwJyVhkO0i,anonymous,EN,296,4,2,2,5,3,6,7,3,5,7,7,4,7,1,7,2,7,5,7,4,6,6,5,7,7,1,7,1,1,1,6,6,1,2,1,6,5,2,2,4,2,5,6,5,2,6,2,2,1,2,2,1,3,5,3,1,2,5,3,2,2,6,1,1,2,2,2,6,5,1,7,7,4,1,5,4,1,1,1,1,4,3,3,1,5,2,5,4,4,4,3,2,4,3,5,3,4,4,5,2,1,1,2,2,4,2,4,3,5,2,4,4,4,3,3,4,4,2,4,2,3,5,2,3,3,1,2,2,4,2,4,3,2,2
2019-11-07T13:01:31Z,2019-11-07T13:26:34Z,0,100,1503,1,2019-11-07T13:26:35Z,R_265XgCk27Q9Mho8,anonymous,EN,297,2,5,6,5,5,4,4,1,5,5,1,2,3,1,1,5,5,1,4,4,6,3,2,4,5,6,4,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,3,1,2,2,1,2,1,2,2,1,2,1,1,2,1,1,2,2,2,2,1,3,1,1,1,3,4,1,5,7,4,5,4,5,2,5,1,3,2,4,4,3,4,4,5,4,2,3,4,3,4,4,5,4,4,4,3,4,3,4,3,4,4,2,1,4,2,2,5,2,3,4,4,4,3,4,4,4,4,2,5,2,4,4,2,2,4,2,3,3,4,2
2019-11-07T13:32:45Z,2019-11-07T13:48:26Z,0,100,941,1,2019-11-07T13:48:27Z,R_2tGbIotyGiYCm0I,anonymous,EN,298,6,2,2,2,2,6,3,3,5,4,3,3,4,1,3,3,4,3,5,3,7,7,5,4,6,6,3,2,3,4,2,2,3,3,4,2,1,2,2,2,3,2,3,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,2,7,7,7,7,5,4,2,4,2,2,4,5,4,4,4,1,4,4,4,4,3,3,4,4,4,4,2,4,5,4,2,4,4,2,4,4,4,4,4,3,4,4,3,4,3,4,3,4,4,4,4,4,3,3,3,4,4,3,5,4,5,4,5,4
2019-11-08T12:02:05Z,2019-11-08T12:23:53Z,0,100,1308,1,2019-11-08T12:23:53Z,R_1FmGly0bYb9oY94,anonymous,EN,300,5,1,2,1,1,7,6,3,3,6,6,1,3,1,2,4,6,7,7,3,1,2,5,4,5,5,7,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,2,5,7,7,3,5,3,2,3,5,4,4,5,2,1,5,4,4,2,2,2,3,3,4,4,2,3,4,5,4,2,4,3,4,5,4,4,4,2,5,3,4,4,5,4,2,3,5,2,2,2,4,4,2,5,3,2,5,5,5,3,5,1,3,5
2019-11-08T11:55:10Z,2019-11-08T12:24:22Z,0,100,1751,1,2019-11-08T12:24:22Z,R_27DmEKNIkXF2bti,anonymous,EN,299,5,2,2,2,2,6,5,1,2,6,2,1,4,1,3,6,5,5,5,5,6,3,4,6,7,3,4,2,3,2,4,5,2,2,1,5,5,4,2,2,2,5,5,4,2,5,1,1,1,2,3,3,2,2,2,2,1,3,2,2,3,4,2,2,3,2,2,2,6,2,5,6,6,2,2,2,4,4,1,2,4,5,3,5,2,1,3,4,1,5,4,3,2,4,5,4,3,2,1,2,4,4,1,2,2,3,2,4,1,2,2,4,1,4,5,3,2,2,4,4,3,2,2,4,2,2,2,2,2,3,2,5,4,2
2019-11-13T10:58:10Z,2019-11-13T11:28:16Z,0,100,1805,1,2019-11-13T11:28:18Z,R_1nSHx14LQtV0qwe,anonymous,EN,301,4,3,4,5,6,6,3,2,7,5,2,3,3,1,2,6,5,2,4,2,7,3,7,3,5,6,6,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,1,1,7,5,5,7,7,5,7,5,5,3,4,3,3,5,2,4,2,5,3,4,5,4,2,4,3,3,4,4,4,4,4,4,4,3,2,4,4,4,3,3,2,5,5,3,4,3,2,3,4,2,4,3,3,4,5,4,5,4,2,4,4,4,4,4,3,5,5
2019-11-13T11:05:27Z,2019-11-13T12:23:46Z,0,100,4698,1,2019-11-13T12:23:47Z,R_3p0bPCuvhVQmAYJ,anonymous,EN,302,1,2,6,7,7,3,4,3,6,6,6,4,5,2,5,4,6,3,5,3,7,2,5,6,5,4,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,1,1,1,1,1,6,3,2,5,5,2,3,4,3,4,2,1,4,5,3,4,5,5,4,3,4,4,5,2,3,4,4,5,2,3,5,4,2,4,4,2,3,2,3,4,3,4,2,2,4,4,5,4,3,4,4,4,2,2,5,2,5,4,2,3,2,5,4,5,3,4,5
2019-11-13T11:45:16Z,2019-11-13T13:26:39Z,0,100,6082,1,2019-11-13T13:26:40Z,R_2q3kdhXwNEOkqzB,anonymous,EN,303,4,1,2,6,6,7,4,1,4,6,1,2,2,2,2,6,2,6,2,4,6,6,7,7,7,7,6,1,3,3,3,5,2,3,3,6,4,5,6,5,5,6,7,5,5,6,5,1,1,2,1,1,3,2,4,3,1,5,6,4,3,6,3,6,4,4,3,7,6,3,7,7,6,7,5,4,4,5,3,5,5,5,2,4,5,5,5,5,4,3,3,2,4,3,4,4,2,3,5,4,5,2,4,3,4,5,4,2,4,3,5,5,3,4,1,2,4,4,3,4,4,3,5,4,4,2,4,4,4,3,4,3,2,4
2019-11-13T12:38:15Z,2019-11-13T13:49:50Z,0,100,4295,1,2019-11-13T13:49:51Z,R_2du360Yf7OY5PjA,anonymous,EN,304,3,2,1,1,2,7,2,2,2,2,2,4,1,1,2,2,2,2,2,2,6,3,3,4,5,5,6,1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,6,2,1,6,7,6,7,4,5,2,4,1,1,5,5,1,5,4,1,5,4,3,5,5,2,4,3,2,3,4,4,4,5,4,5,4,4,4,5,4,4,4,1,4,4,4,4,4,1,4,4,3,4,4,2,3,5,2,4,4,2,5,4,4,5,4,1
2019-11-13T13:31:04Z,2019-11-13T13:51:35Z,0,100,1230,1,2019-11-13T13:51:36Z,R_3GpHWCzLR2tUp4S,anonymous,EN,305,1,5,5,5,7,7,4,2,2,3,5,1,5,1,4,3,3,5,3,1,5,1,3,5,6,5,7,1,5,3,5,7,6,5,3,7,7,5,5,5,1,7,6,5,5,7,5,3,1,6,7,5,5,2,4,1,1,4,7,7,4,5,6,7,3,3,5,7,6,1,6,7,3,1,2,3,4,5,2,2,5,5,3,5,4,5,5,2,1,5,5,5,2,2,2,5,1,5,4,1,5,4,1,3,5,3,3,4,4,5,5,2,2,4,2,4,4,4,2,3,5,3,4,3,2,4,1,2,5,4,1,5,4,5
2019-11-13T13:55:38Z,2019-11-13T14:51:17Z,0,100,3339,1,2019-11-13T14:51:18Z,R_3Etp88d4MoqKLyj,anonymous,EN,306,2,7,7,7,7,6,5,3,7,6,3,4,4,4,4,5,6,5,5,2,8,5,4,6,6,5,5,1,2,2,2,2,2,1,1,3,2,2,2,3,2,2,3,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,4,2,3,5,6,5,5,4,5,2,2,5,2,4,5,2,4,5,1,5,5,1,2,5,1,4,4,2,2,5,5,5,4,2,2,4,2,2,4,3,2,5,3,5,5,2,2,4,1,5,3,3,1,5,4,4,5,4,1,5,5,4,4,2,1,4,1
2019-11-13T13:55:31Z,2019-11-13T15:24:17Z,0,100,5325,1,2019-11-13T15:24:17Z,R_2cpAT7KZQlSPNXG,anonymous,EN,307,4,2,2,1,1,6,3,3,6,4,2,4,2,7,1,6,4,3,4,6,8,3,5,7,3,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,6,2,4,5,7,7,7,3,4,3,4,3,2,4,4,4,3,5,2,4,4,2,4,4,2,3,2,2,4,4,4,2,4,3,3,3,3,2,4,3,3,2,2,4,4,4,3,2,3,4,2,3,3,4,4,3,2,3,3,4,2,3,3,3,4,3,4
2019-11-13T14:55:43Z,2019-11-13T15:28:49Z,0,100,1985,1,2019-11-13T15:28:51Z,R_2Tnlgv5dk8kRI67,anonymous,EN,308,6,1,5,1,1,6,2,1,2,2,1,1,1,7,1,7,2,3,2,4,4,4,5,1,6,1,1,1,1,1,3,2,1,1,1,2,2,1,2,2,1,2,4,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,7,5,1,6,1,1,1,5,5,3,4,1,5,1,5,5,4,5,1,4,4,1,2,3,2,5,2,1,2,1,3,5,5,1,1,1,4,5,5,4,5,4,3,5,5,2,5,1,5,5,5,4,5,5,1,4,2,5,3,1,3,1,2,1,3,4,4
2019-11-13T15:25:58Z,2019-11-13T16:56:32Z,0,100,5433,1,2019-11-13T16:56:33Z,R_AnubvsgnfAUZUSl,anonymous,EN,309,4,5,6,3,4,3,2,1,1,1,1,2,2,1,2,4,2,3,3,2,7,5,4,5,4,6,2,1,3,4,3,3,1,3,3,5,2,4,3,5,2,4,5,4,5,5,3,1,1,2,2,2,2,4,2,2,1,3,6,1,2,6,4,6,5,4,2,7,6,2,5,7,6,5,5,4,3,2,2,4,5,4,3,5,4,1,5,4,3,2,5,4,5,4,5,1,2,4,3,2,3,4,3,4,4,5,3,4,4,3,5,4,1,2,5,2,5,4,5,2,2,5,5,2,2,1,5,4,5,2,2,5,4,1
2019-11-14T10:26:55Z,2019-11-14T10:53:54Z,0,100,1618,1,2019-11-14T10:53:55Z,R_1gvBrcPdzlSmVZM,anonymous,EN,310,4,2,2,2,1,5,4,3,3,5,3,5,3,5,2,5,3,4,3,3,7,5,5,6,5,5,5,4,5,4,4,4,4,5,4,6,5,3,4,5,4,5,6,4,4,5,4,2,2,4,3,4,4,2,3,4,2,3,5,3,3,4,4,5,3,3,3,4,4,1,3,5,5,3,4,4,5,5,2,2,5,5,4,5,5,3,5,4,2,4,5,2,5,4,4,5,4,4,5,2,5,4,1,4,5,4,4,4,3,3,5,5,4,4,2,3,4,1,4,5,5,2,4,3,4,2,2,4,5,2,4,4,2,3
2019-11-14T10:26:16Z,2019-11-14T10:55:24Z,0,100,1748,1,2019-11-14T10:55:25Z,R_1inEKMTVAGcphaG,anonymous,EN,311,6,5,5,3,3,3,3,2,3,5,2,4,2,5,2,5,3,4,2,2,7,3,5,5,5,6,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,2,5,7,5,5,5,4,4,4,2,4,5,5,4,4,4,4,4,5,4,4,4,4,4,3,2,4,2,5,5,4,4,5,5,4,4,5,3,4,5,4,4,5,2,4,3,3,4,4,2,4,4,4,2,5,2,4,4,4,5,3,2,2,4,4
2019-11-14T11:02:01Z,2019-11-14T12:35:16Z,0,100,5594,1,2019-11-14T12:35:17Z,R_3fUY24w31whmaBu,anonymous,EN,313,5,2,3,1,5,5,6,1,7,5,5,3,4,3,3,1,5,2,4,4,7,6,5,5,5,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,6,5,6,6,4,4,1,3,3,4,4,5,3,4,4,2,4,3,2,5,3,2,4,5,3,4,3,3,4,3,3,3,4,5,2,5,4,3,4,4,3,4,4,4,3,4,3,4,3,2,4,3,1,4,3,3,4,3,4,4,4,3,3,4
