StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,PID,DH1,DH2,DH3,DH4,DH5,PVD1,PVD2,PVD3R,PVD4,PVD5R,PVD6,PVD7,PVD8,PVD9,PVD10,PVD11R,PVD12R,PVD13R,PVD14R,PVD15,DS1,DS2,DS3,DS4,DS5,DS6,DS7,WFD1,WFD2,WFD3,WFD4,WFD5,WFD6,WFD7,WFD8,WFD9,WFD10___rating,WMD1,WMD2,WMD3,WMD4,WMD5,WMD6,WMD7,WMD8,WMD9,WMD10,WFN1,WFN2,WFN3,WFN4,WFN5,WFN6,WFN7,WFN8,WFN9,WFN10,WMN1,WMN2,WMN3,WMN4,WMN5,WMN6,WMN7,WMN8,WMN9,WMN10,A1b___yellow_stuff,A2b_sickface,A3b_Crowded_train,A4b_Yellow_red_towel,A5b_wound,A6b_worms,A7b_mite,O1R,C1,A1,X1,E1,H1,O2,C2,A2R,X2R,E2,H2R,O3,C3R,A3R,X3,E3,H3,O4R,C4R,A4R,X4,E4,H4R,O5,C5R,A5,X5R,E5,H5R,O6R,C6R,A6,X6,E6R,H6,O7,C7,A7,X7,E7R,H7R,O8,C8R,A8,X8R,E8,H8R,O9R,C9,A9,X9R,E9R,H9,O10R,C10R,A10R,X10,E10R,H10R
2019-10-04T12:01:22Z,2019-10-04T12:19:19Z,0,100,1076,1,2019-10-04T12:19:20Z,R_vMGn4sLCs3ETIhH,anonymous,EN,475,1,4,4,2,5,6,5,5,7,6,3,3,4,5,4,3,6,5,4,3,5,4,5,5,5,4,4,1,1,2,2,2,2,2,2,3,2,1,1,1,1,2,3,2,2,3,1,1,1,1,1,2,1,3,2,1,1,1,2,2,1,1,1,2,1,2,2,2,1,4,4,7,1,5,2,3,2,4,3,5,2,3,5,3,5,2,3,5,3,4,4,2,3,4,3,4,5,3,1,3,3,3,4,4,2,4,3,2,4,3,5,4,4,2,3,4,3,4,4,2,5,4,4,5,4,5,5,4,3,3,4,3,5,4
2019-10-04T12:33:21Z,2019-10-04T12:49:37Z,0,100,975,1,2019-10-04T12:49:38Z,R_RVJUPcyaZE8i54B,anonymous,EN,476,2,6,5,6,5,5,6,3,7,7,5,5,6,5,6,6,6,7,7,4,4,2,6,7,6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,3,7,7,6,7,4,4,1,2,3,2,4,3,2,4,5,3,5,2,3,3,5,2,3,3,2,2,3,4,5,3,3,4,4,2,2,3,3,4,5,3,5,3,2,2,4,1,3,4,2,1,3,3,4,3,2,2,4,3,4,4,2,3,5,4
2019-10-04T13:07:22Z,2019-10-04T13:20:02Z,0,100,760,1,2019-10-04T13:20:05Z,R_1pSbthXwGErrBhc,anonymous,EN,477,4,3,5,3,2,7,4,3,6,5,2,7,3,2,3,5,5,6,4,3,6,6,5,5,6,6,7,3,3,4,3,4,3,2,2,4,3,3,2,3,2,3,4,4,3,3,2,1,1,1,1,1,1,1,1,1,1,3,2,2,2,1,2,1,2,1,1,7,3,5,5,7,4,6,3,4,2,4,2,3,5,3,3,4,4,1,4,4,2,4,2,3,4,5,4,4,4,3,4,2,2,4,4,2,1,4,3,4,4,3,4,4,4,4,3,4,3,4,2,4,2,4,2,2,2,3,4,4,4,4,2,4,4,2
2019-10-04T13:30:22Z,2019-10-04T13:44:06Z,0,100,823,1,2019-10-04T13:44:06Z,R_2TGXe0ZFUZIVnRk,anonymous,EN,478,1,6,7,7,7,6,1,6,6,2,2,5,2,6,2,4,2,5,3,4,8,6,6,5,6,7,5,1,2,2,2,2,2,2,2,2,3,3,2,2,2,3,3,2,2,3,2,1,1,2,1,2,1,2,2,1,1,1,2,2,2,2,1,2,2,1,1,6,4,5,6,7,6,6,4,4,2,3,3,2,3,4,2,4,4,3,4,4,4,4,4,2,4,4,4,4,4,3,2,2,1,3,4,4,4,3,4,2,4,4,4,2,2,2,4,2,4,4,4,2,2,4,2,2,2,4,3,4,4,4,3,3,4,4
2019-10-04T14:03:05Z,2019-10-04T14:22:55Z,0,100,1189,1,2019-10-04T14:22:56Z,R_1DHahlJpEIoHqY6,anonymous,EN,479,4,5,6,4,5,7,6,2,4,6,3,1,4,3,5,5,7,6,6,3,7,5,2,6,5,5,5,1,1,1,2,2,1,1,1,2,2,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,5,7,5,4,4,5,2,3,4,5,4,5,1,4,5,3,5,5,2,5,4,4,3,5,4,2,2,3,2,5,2,3,4,3,4,4,4,3,5,4,4,5,3,4,4,4,4,5,4,2,4,5,3,5,2,5,2,5,3,4,2,3,4,4
2019-10-04T15:01:42Z,2019-10-04T15:22:28Z,0,100,1245,1,2019-10-04T15:22:28Z,R_11cMk7Fjstzzp0J,anonymous,EN,480,4,2,3,1,2,7,2,2,5,4,2,1,1,5,1,2,5,1,3,7,4,6,6,7,6,3,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,3,2,3,1,1,2,1,1,7,1,6,7,7,6,2,4,4,4,4,1,4,4,4,5,4,5,5,4,5,1,5,1,5,4,4,2,5,5,5,5,4,5,1,4,5,4,5,2,2,5,2,5,5,2,2,2,5,4,2,2,4,4,5,2,2,3,2,5,5,2,1,2,2,5,2
2019-10-07T10:05:20Z,2019-10-07T10:18:35Z,0,100,795,1,2019-10-07T10:18:37Z,R_ABb9UNt3ouOYl4l,anonymous,EN,481,2,4,5,6,7,7,7,7,1,7,1,3,3,6,6,7,7,7,7,4,6,5,5,7,7,6,7,1,3,4,2,3,2,1,3,3,5,5,3,1,2,4,5,2,2,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,6,7,7,7,4,7,1,4,1,2,2,1,5,5,1,5,5,5,4,5,3,1,2,1,3,4,3,2,5,5,5,5,1,2,5,1,4,2,3,2,5,3,5,5,4,2,1,1,5,4,5,1,5,4,2,5,2,3,5,1,5,4,2,1,5,3
2019-10-07T10:43:36Z,2019-10-07T10:54:02Z,0,100,625,1,2019-10-07T10:54:02Z,R_bPIvNcVz9RRfHjz,anonymous,EN,482,1,5,5,5,4,7,5,1,6,5,4,5,5,1,4,2,5,2,4,4,7,5,3,4,7,1,1,2,2,2,1,1,2,2,2,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,5,2,1,1,4,2,2,4,2,2,4,3,2,5,4,2,4,4,2,5,4,3,3,3,4,4,4,4,2,4,4,3,4,4,3,2,3,4,3,5,4,4,4,4,2,4,4,4,3,4,4,4,3,2,2,5,2,5,4,3,2,4,4,2
2019-10-07T11:27:49Z,2019-10-07T11:43:02Z,0,100,913,1,2019-10-07T11:43:03Z,R_3kjqSQG4qjOSalu,anonymous,EN,483,6,5,5,2,3,6,6,1,6,6,7,1,5,1,6,1,6,1,4,1,8,1,5,6,6,4,2,3,3,3,1,2,3,3,2,2,2,3,3,3,3,2,3,2,2,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,5,5,7,5,4,3,4,4,4,3,2,2,4,2,4,5,5,2,5,2,5,5,3,1,3,2,4,2,4,2,2,2,4,2,4,1,4,3,3,5,4,4,5,3,4,4,3,3,4,3,3,4,4,2,5,2,4,3,4,3,3,1,4,5,5
2019-10-07T12:11:59Z,2019-10-07T12:26:08Z,0,100,849,1,2019-10-07T12:26:09Z,R_5yAIt0Jvfaa1Elj,anonymous,EN,484,5,2,2,5,4,6,2,2,7,3,2,3,2,2,2,6,3,2,2,4,7,3,4,6,5,2,4,1,2,1,1,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,1,1,1,1,2,1,1,2,1,3,1,3,2,2,2,1,2,5,2,2,6,6,6,2,4,5,4,2,2,2,4,3,4,1,5,3,4,4,4,3,3,3,2,5,5,3,4,4,3,2,5,1,2,2,4,3,4,2,5,4,2,4,4,3,2,2,2,4,5,2,4,4,4,4,4,2,2,2,4,3,5,2,3,4
2019-10-07T13:14:47Z,2019-10-07T13:31:16Z,0,100,989,1,2019-10-07T13:31:17Z,R_1DIG8gXqkpUeG3D,anonymous,EN,485,5,1,1,1,1,5,3,1,5,5,6,2,5,1,4,4,6,2,6,1,8,3,2,6,5,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,5,7,3,6,3,1,3,4,1,2,2,4,4,2,4,3,5,5,2,5,4,3,3,3,4,2,1,5,4,3,4,4,2,5,2,3,4,1,3,2,5,4,4,5,2,4,3,4,4,4,4,5,4,2,3,3,4,5,3,1,5,1,5,4
2019-10-07T13:29:04Z,2019-10-07T13:50:05Z,0,100,1260,1,2019-10-07T13:50:05Z,R_1DZqbnPrVoAWxIl,anonymous,EN,486,6,5,5,2,1,6,2,1,3,3,2,3,2,5,3,2,3,3,3,1,6,3,2,1,4,5,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,3,6,3,2,5,2,3,2,2,4,1,4,4,1,4,5,5,5,4,4,2,4,4,4,4,5,4,2,4,2,4,4,3,2,2,4,4,1,2,4,4,4,2,4,2,4,3,4,4,4,5,4,4,5,5,4,2,4,4,2,4,1,5,4
2019-10-07T13:59:31Z,2019-10-07T14:12:16Z,0,100,764,1,2019-10-07T14:12:16Z,R_2ExVRMPZe43819W,anonymous,EN,487,3,4,2,1,7,5,1,7,7,2,1,4,2,2,2,3,3,5,3,2,5,5,6,7,7,4,7,1,2,1,2,2,1,3,2,2,1,2,2,1,1,2,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,2,2,7,7,7,6,5,5,3,4,1,4,4,5,2,3,5,5,5,5,4,1,4,4,2,4,5,4,3,5,4,5,2,4,4,4,5,5,2,2,5,4,5,5,1,2,4,4,3,5,4,3,5,3,5,5,2,5,5,4,4,5,2,2,4,4
2019-10-07T15:04:11Z,2019-10-07T15:18:03Z,0,100,832,1,2019-10-07T15:18:04Z,R_Zn995IUEMnSg59v,anonymous,EN,488,6,6,5,2,1,7,2,2,7,5,1,3,1,1,1,2,2,5,4,4,8,2,2,4,5,5,5,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,5,3,7,7,6,5,4,4,2,4,3,5,4,4,4,3,4,4,3,4,4,4,3,2,2,4,4,2,2,5,4,2,2,4,4,4,4,5,4,3,4,4,3,1,4,3,4,3,4,4,2,4,4,4,2,2,3,5,4,5,4,4,4,2,4,4
2019-10-07T15:30:32Z,2019-10-07T15:46:58Z,0,100,986,1,2019-10-07T15:46:59Z,R_sgHcwnxE8eBX42t,anonymous,EN,489,5,4,2,2,1,5,5,5,6,7,2,1,4,5,4,2,7,2,6,1,8,4,3,3,5,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,7,1,2,6,6,3,5,5,5,3,2,2,5,2,3,5,2,5,5,5,5,3,3,1,3,4,4,5,2,4,5,2,4,3,1,5,4,4,4,4,3,5,4,5,4,4,3,4,2,3,4,3,1,4,5,4,4,4,2,5,5,3,2,3,1,5,5
2019-10-07T15:45:31Z,2019-10-07T16:00:50Z,0,100,919,1,2019-10-07T16:00:51Z,R_OkFxUN0pQ1dDBIJ,anonymous,EN,490,1,3,4,4,7,4,2,5,6,2,3,1,4,2,3,4,5,3,3,1,8,5,5,6,6,5,5,3,3,3,3,4,3,3,2,4,3,3,3,3,3,4,4,3,3,4,3,1,1,2,1,2,3,2,2,2,1,2,2,3,3,4,3,2,4,3,2,7,4,2,6,7,2,4,2,1,3,4,2,3,3,3,4,4,5,2,4,3,1,4,3,3,3,3,4,3,2,3,4,2,3,3,2,4,2,2,3,3,4,2,5,4,4,4,3,2,3,2,4,3,4,3,4,5,3,3,4,3,3,3,2,3,3,2
2019-10-08T10:02:03Z,2019-10-08T10:13:25Z,0,100,681,1,2019-10-08T10:13:26Z,R_31tS762jjTsD8AZ,anonymous,EN,491,3,3,5,4,7,6,5,5,6,6,3,3,5,3,4,2,6,4,4,2,8,3,5,6,5,3,4,2,3,3,2,2,3,3,2,2,2,3,3,3,3,2,2,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,2,3,7,2,3,4,3,4,3,2,3,4,3,4,2,4,4,4,3,2,2,5,4,4,4,4,3,2,5,2,3,4,1,4,4,5,3,4,2,3,4,3,3,3,2,4,4,3,4,4,2,5,4,2,2,3,2,4,3,4,3,2,2,2,5
2019-10-08T11:05:49Z,2019-10-08T11:25:21Z,0,100,1171,1,2019-10-08T11:25:22Z,R_3F3S41dlg6cDNYm,anonymous,EN,492,2,4,4,2,6,7,2,2,6,3,2,2,2,3,2,1,2,4,5,5,7,6,6,7,6,6,7,3,6,3,4,5,5,4,3,5,5,5,5,5,4,5,6,3,4,5,4,2,1,3,3,4,4,2,3,3,1,3,5,3,2,4,2,3,3,4,2,6,6,3,6,7,6,4,5,2,2,3,3,1,5,4,2,5,5,1,2,4,4,3,2,1,4,3,4,2,2,3,4,3,2,5,2,1,5,4,3,5,5,2,3,4,2,3,2,1,4,3,3,4,1,3,3,2,2,3,2,1,5,2,1,4,2,2
2019-10-08T11:30:57Z,2019-10-08T11:49:04Z,0,100,1087,1,2019-10-08T11:49:05Z,R_1dEoTFcmFWRrqRC,anonymous,EN,493,2,3,3,5,5,5,3,1,3,4,2,2,3,1,1,1,6,2,4,1,7,6,5,2,5,5,7,2,2,2,1,4,3,2,2,3,4,3,3,3,2,2,4,3,3,5,3,2,1,3,2,3,3,2,1,4,1,4,4,4,2,5,4,4,3,2,3,7,5,1,6,7,7,1,3,4,2,4,2,4,2,4,4,2,5,4,2,4,2,4,4,4,3,1,2,4,3,5,2,4,2,4,4,5,2,3,3,3,5,4,4,4,3,3,4,3,3,3,3,4,4,3,1,2,2,5,4,5,2,2,2,3,4,5
2019-10-08T11:49:13Z,2019-10-08T12:05:59Z,0,100,1006,1,2019-10-08T12:06:00Z,R_2VwgVKWNNnNY7LJ,anonymous,EN,494,1,6,6,2,1,5,2,2,4,2,1,1,2,3,2,3,3,4,3,5,6,2,3,4,3,2,2,1,1,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,4,2,2,3,3,4,4,3,4,2,3,2,4,4,3,4,3,3,3,4,1,5,4,2,2,2,4,3,4,2,4,2,4,3,3,3,2,2,3,4,3,5,3,2,4,3,4,3,2,4,4,2,3,2,3,3,4,4,3,4,4,3,3
2019-10-08T12:41:37Z,2019-10-08T12:55:59Z,0,100,862,1,2019-10-08T12:56:00Z,R_yptu8k4vMNzLtV7,anonymous,EN,495,6,2,1,1,1,5,3,3,5,3,4,2,2,5,3,2,4,3,4,3,7,4,4,5,6,4,5,2,3,2,2,4,4,2,2,3,3,2,2,4,2,3,4,3,2,3,2,1,1,2,1,2,2,1,1,1,1,2,2,1,1,2,1,1,1,1,1,4,3,3,6,7,5,5,2,3,5,5,3,4,4,4,2,3,4,3,4,3,4,5,4,3,1,4,5,5,3,1,4,2,3,5,3,3,4,3,3,2,4,3,3,5,4,3,2,1,3,4,5,3,4,4,2,4,4,4,1,3,1,4,3,2,3,3
2019-10-08T13:11:54Z,2019-10-08T13:22:14Z,0,100,619,1,2019-10-08T13:22:14Z,R_248fvSAAKV10qxD,anonymous,EN,497,1,6,6,6,7,7,5,5,6,5,4,2,4,6,4,7,5,2,5,6,8,6,4,7,6,7,7,1,2,2,1,1,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,3,3,3,7,7,7,7,5,4,5,2,4,3,4,4,5,2,5,4,5,4,4,4,5,2,3,5,5,2,5,4,4,4,4,3,4,2,1,4,4,1,5,3,4,4,4,2,4,2,3,5,4,2,5,3,1,4,3,2,5,3,2,3,4,2,5,4
2019-10-08T13:06:06Z,2019-10-08T13:25:09Z,0,100,1142,1,2019-10-08T13:25:09Z,R_2fj075muKHILeZz,anonymous,EN,496,4,7,5,4,7,6,6,2,6,6,5,3,5,2,5,5,6,6,5,5,7,6,6,6,4,3,3,2,3,2,4,4,2,2,1,6,5,3,2,5,2,4,5,3,2,5,2,2,2,2,3,3,3,2,2,2,2,5,4,3,3,4,3,5,2,3,3,6,6,1,6,5,6,6,5,4,4,4,4,4,4,4,4,4,5,2,2,4,4,4,2,4,3,2,4,4,4,4,3,4,4,4,2,4,4,4,2,2,4,2,4,4,4,4,2,3,4,2,4,4,4,4,2,3,4,4,2,2,4,2,4,3,2,2
2019-10-08T14:05:57Z,2019-10-08T14:24:59Z,0,100,1141,1,2019-10-08T14:25:00Z,R_3CEsl9qNfbjqo8X,anonymous,EN,498,5,2,3,1,1,7,4,5,5,6,3,3,4,2,5,6,5,6,6,2,7,4,5,2,5,6,3,1,1,1,1,1,2,1,3,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,2,5,7,4,6,5,1,3,4,2,4,4,3,5,4,2,2,5,4,2,4,2,3,3,4,5,2,4,5,5,4,3,4,2,4,4,4,3,3,4,4,4,4,2,2,1,2,4,4,4,3,5,4,4,3,3,3,2,4,5,2,2,3,4,4
2019-10-08T14:34:50Z,2019-10-08T14:52:15Z,0,100,1044,1,2019-10-08T14:52:15Z,R_3qPEdGnHdCym2tZ,anonymous,EN,499,7,2,1,1,1,7,3,4,7,5,2,2,1,6,3,5,6,7,6,2,6,3,6,5,7,7,7,2,2,2,3,3,3,2,2,3,3,2,2,6,2,3,4,3,2,3,2,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,4,1,3,3,3,1,1,3,5,1,4,3,3,5,5,2,5,5,1,4,2,3,4,1,1,4,4,5,5,3,5,5,4,1,4,4,4,5,4,4,3,5,3,5,5,3,4,1,2,4,3,4,4,5,2,4,3,2,2,3,3,5,3,4,3,3,1
2019-10-08T15:32:19Z,2019-10-08T15:50:46Z,0,100,1107,1,2019-10-08T15:50:47Z,R_bdfJ9ieiX0HJuZr,anonymous,EN,500,5,3,3,5,3,4,3,1,2,5,2,2,2,1,2,2,2,4,3,1,6,4,3,6,5,2,2,1,1,1,3,2,1,1,1,3,3,1,1,1,1,3,3,3,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,6,5,2,6,4,2,1,5,3,2,4,3,2,3,3,4,4,4,2,5,2,2,4,4,3,4,3,4,4,4,4,4,2,2,4,4,4,2,2,2,4,2,3,3,2,4,4,4,3,3,3,4,4,4,4,4,2,3,5,3,4,4,3,2,3,3,4
2019-10-08T16:13:33Z,2019-10-08T16:28:14Z,0,100,880,1,2019-10-08T16:28:14Z,R_UEzH1Bh3hmo3LpL,anonymous,EN,501,4,2,2,1,1,3,5,1,1,6,5,2,6,1,4,5,6,4,6,1,4,1,4,5,5,7,6,1,1,1,3,5,1,1,1,5,5,2,1,1,3,5,5,5,2,4,1,1,1,1,1,1,1,1,2,1,1,2,1,3,1,1,2,4,2,1,1,3,2,3,5,7,7,6,4,4,2,4,2,3,4,4,4,3,4,4,5,4,2,5,4,4,3,4,5,4,4,4,4,4,3,3,4,3,4,4,2,3,4,4,4,4,3,4,4,3,4,4,4,4,5,4,2,4,2,2,4,2,4,4,4,2,5,4
2019-10-09T10:10:19Z,2019-10-09T10:25:04Z,0,100,884,1,2019-10-09T10:25:05Z,R_1n8jtobfK6sfNKy,anonymous,EN,502,2,6,7,6,6,7,5,4,6,6,2,3,4,1,5,7,6,5,5,1,7,5,6,6,7,7,3,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,2,7,6,7,7,5,4,4,2,2,3,4,5,4,4,4,4,5,5,3,4,4,3,3,4,5,4,4,4,5,4,3,3,4,3,4,5,3,2,5,4,5,5,2,4,2,3,3,4,4,2,4,5,4,5,3,1,2,4,4,3,3,2,4,4
2019-10-09T10:44:51Z,2019-10-09T11:02:45Z,0,100,1074,1,2019-10-09T11:02:46Z,R_3Nx5NHctu7qwJ2t,anonymous,EN,503,4,2,5,5,7,7,4,3,6,6,3,2,4,3,2,6,5,4,4,3,8,5,5,7,6,7,6,2,2,2,2,1,2,2,2,2,1,2,2,2,2,3,2,1,2,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,7,4,1,6,7,5,7,5,5,3,3,4,4,5,5,3,4,4,5,5,4,1,3,5,4,3,4,5,4,4,4,5,3,3,3,4,4,4,5,4,4,4,3,5,5,3,5,3,4,4,4,4,3,5,3,5,5,2,3,4,1,5,4,2,3,4,4
2019-10-09T10:56:37Z,2019-10-09T11:16:01Z,0,100,1163,1,2019-10-09T11:16:02Z,R_1ruBY0G5oc2LODj,anonymous,EN,504,2,2,2,3,5,6,1,1,7,2,1,4,2,7,2,6,2,4,4,1,7,5,5,6,3,6,6,3,2,2,2,3,3,2,2,4,3,3,2,3,1,3,3,1,1,3,3,3,1,3,3,2,2,2,2,1,1,2,2,3,1,4,1,2,3,2,3,5,1,2,3,6,6,6,4,4,3,4,2,4,4,4,2,4,4,2,4,4,2,4,4,3,3,4,5,4,2,4,2,4,3,4,2,4,2,4,4,4,3,4,4,4,3,4,3,3,4,4,4,3,4,5,3,3,3,2,4,2,4,4,2,3,4,4
2019-10-09T11:27:54Z,2019-10-09T11:41:33Z,0,100,819,1,2019-10-09T11:41:34Z,R_1HjfIklqvdNUeJJ,anonymous,EN,505,1,2,2,3,2,7,7,7,6,6,2,7,5,6,2,7,5,6,4,5,8,5,7,7,7,4,2,1,2,3,6,5,2,2,1,7,7,6,3,4,6,6,5,5,3,7,3,3,1,1,2,1,4,1,1,1,1,5,2,1,7,6,1,2,5,1,5,7,6,5,7,7,7,7,5,2,2,4,5,2,4,5,3,4,5,5,5,4,1,5,1,4,5,3,5,4,4,4,5,1,2,3,4,1,5,2,4,2,3,3,5,2,5,3,4,2,5,2,5,4,2,4,1,5,3,2,1,1,5,3,3,2,2,4
2019-10-09T12:28:59Z,2019-10-09T12:40:53Z,0,100,712,1,2019-10-09T12:40:53Z,R_1mr47ovyk9jSvpz,anonymous,EN,506,3,5,6,5,6,7,5,4,7,4,2,2,5,7,2,5,5,3,4,2,6,2,4,5,6,1,1,1,1,1,2,2,1,1,1,2,2,1,1,3,1,3,3,2,1,2,1,1,1,1,2,1,2,1,2,2,1,3,2,2,3,2,3,3,1,2,1,6,2,1,1,5,3,1,4,4,3,3,2,5,2,5,4,4,5,2,5,5,4,3,2,3,4,3,4,3,5,4,4,2,4,3,2,4,4,4,2,4,3,3,5,4,4,2,1,2,4,4,4,3,4,4,5,5,2,1,4,5,5,2,2,4,5,2
2019-10-09T13:02:44Z,2019-10-09T13:17:01Z,0,100,856,1,2019-10-09T13:17:01Z,R_rdav3iY6lgUvVE5,anonymous,EN,507,5,2,2,1,1,6,2,1,5,3,1,2,2,2,1,2,2,2,2,2,6,4,5,4,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,3,2,4,5,2,5,4,4,2,4,2,3,2,4,4,4,4,5,5,4,4,5,2,4,4,3,4,4,4,4,5,3,4,4,4,4,5,4,3,4,4,4,4,4,5,4,2,4,3,4,3,4,4,4,4,4,3,4,3,4,4,3,2,5,5,4
2019-10-09T13:36:22Z,2019-10-09T13:49:57Z,0,100,814,1,2019-10-09T13:49:57Z,R_2EuimEggWcgaLIz,anonymous,EN,508,4,2,5,6,7,7,7,2,6,6,6,2,7,1,6,3,7,5,7,1,7,3,2,7,2,7,5,2,2,2,1,1,1,3,2,2,2,2,2,3,1,3,4,2,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,3,1,5,7,6,3,2,5,2,4,1,5,5,4,4,3,5,5,5,3,4,3,4,4,5,3,5,4,5,5,4,2,2,4,5,5,4,5,4,2,5,5,5,4,2,2,2,3,5,4,5,4,4,5,5,3,4,2,4,5,5,2,4,3,5,5
2019-10-09T14:03:55Z,2019-10-09T14:17:59Z,0,100,843,1,2019-10-09T14:17:59Z,R_3qpY9pCxrJlFuE4,anonymous,EN,509,6,2,2,6,1,7,3,6,7,3,6,5,3,7,4,7,5,4,5,3,8,7,7,7,7,7,7,3,4,5,5,5,3,3,4,5,5,4,5,4,5,6,6,5,4,6,4,1,1,1,1,2,2,2,1,1,1,3,2,5,1,3,1,4,2,2,2,7,6,6,7,7,7,7,2,2,1,4,2,2,2,3,3,4,5,3,1,3,2,4,4,2,3,3,3,4,2,4,2,2,3,3,2,2,1,2,4,3,4,4,3,4,2,4,3,1,4,3,2,3,3,2,1,4,3,4,5,2,3,4,3,2,3,4
2019-10-09T14:29:14Z,2019-10-09T14:46:01Z,0,100,1006,1,2019-10-09T14:46:02Z,R_12eXzBl9qquuzhL,anonymous,EN,510,3,5,5,3,4,5,2,4,6,2,2,5,2,1,2,3,2,6,2,3,5,6,3,4,6,7,6,4,5,3,2,3,3,3,3,5,2,5,4,4,5,4,5,5,4,4,4,1,1,1,1,1,1,1,1,1,1,2,3,1,2,2,3,2,2,3,2,5,4,2,6,7,7,6,5,2,4,5,3,5,4,3,2,3,5,4,5,3,5,2,2,4,2,5,5,4,2,4,5,2,4,2,4,4,4,2,3,4,4,5,5,3,4,2,1,4,3,5,4,2,2,4,5,2,2,4,3,5,3,4,4,3,2,5
2019-10-09T15:03:05Z,2019-10-09T15:15:06Z,0,100,721,1,2019-10-09T15:15:07Z,R_3PABKUtgclKqwc4,anonymous,EN,512,1,5,6,6,6,7,4,1,6,5,4,2,5,2,4,5,3,3,5,4,7,4,3,4,3,5,3,2,3,2,2,1,3,2,2,2,2,3,2,3,2,3,3,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,6,4,5,7,7,6,5,3,4,2,4,4,4,2,5,5,5,5,3,3,5,3,3,4,2,4,3,3,2,2,2,2,3,2,5,4,4,2,5,3,4,5,2,4,4,3,5,1,2,4,4,4,3,4,3,2,3,4,2,5,2,5,5,2,4,2,3
2019-10-09T15:02:36Z,2019-10-09T15:16:54Z,0,100,857,1,2019-10-09T15:16:54Z,R_0SBY83xN4sbBr5T,anonymous,EN,511,5,4,4,1,2,3,4,1,5,5,1,1,4,1,1,6,6,7,4,1,7,2,5,1,4,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,5,1,1,2,5,4,4,1,3,2,5,4,4,5,4,4,5,2,4,2,3,4,4,4,4,2,4,1,5,2,4,2,4,2,5,3,2,5,3,3,5,4,4,3,2,3,5,4,3,4,5,2,5,5,4,5,4,3,3,2,2,3,3
